top_category_name,middle_category_name,bottom_category_name,sub_category_name,image_src,brand,name,volume,price,discount_rate,rating,review_count,delivery_info,color_image_src,color_name,bedge,source_file,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/969/240709024255969.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 알파 JAPAN MD (P1GA2460-27),(P1GA2460-27),"299,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/116/240308010031116.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 IV 엘리트 캥거루가죽 (P1GA2432-60),(P1GA2432-60),"217,000",17%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/124/240308010031124.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 IV 베타 JAPAN 캥거루가죽 (P1GA2440-60),(P1GA2440-60),"316,500",16%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/888/240531019069888.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 팬텀 GX 2 엘리트 AG-PRO (FJ2554-600),GX,"333,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/655/240710024362655.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 축구화 F50 엘리트 2G/3G AG (IF1306),2G/3G,"287,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/447/240509016222447.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 티엠포 레전드 10 엘리트 AS FG (FQ3250-001),FG,"295,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/967/230911006364967.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 풋살화 모렐리아 살라 JAPAN TF 캥거루가죽 (Q1GB2300-64),(Q1GB2300-64),"217,000",17%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/104/240718024826104.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 팬텀 GX 2 엘리트 FG (FJ2559-002),GX,"336,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/114/240718024826114.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 줌 머큐리얼 베이퍼 16 엘리트 FG (FQ1457-002),FG,"336,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/318/230726005809318.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 III JAPAN (P1GA2380-04),(P1GA2380-04),"299,000",20%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/714/240722025091714.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 팬텀 루나 2 엘리트 FG (FJ2572-400),FG,"336,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/376/240321011646376.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 알파 JAPAN (P1GA2360-09),(P1GA2360-09),"315,500",17%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/059/231016006607059.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 캥거루가죽 축구화 모렐리아 네오 IV JAPAN (P1GA2330-01),(P1GA2330-01),"299,000",19%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/942/230911006364942.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 II JAPAN 캥거루가죽 (P1GA2301-64),(P1GA2301-64),"260,500",19%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/579/240122008299579.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 풋살화 모렐리아 네오 살라 베타 JAPAN TF (Q1GB2490-45),(Q1GB2490-45),"244,000",17%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/890/240531019069890.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 팬텀 GX 2 엘리트 FG (FJ2559-600),GX,"333,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/113/240722025092113.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 줌 머큐리얼 베이퍼 16 엘리트 AG-PRO (FQ8693-400),AG-PRO,"336,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/110/240718024826110.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 줌 머큐리얼 슈퍼플라이 10 엘리트 FG (FQ1454-002),FG,"336,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/294/230726005809294.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 III 베타 JAPAN (P1GA2090-01),(P1GA2090-01),"346,000",15%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/263/230803005889263.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 풋살화 팬텀 GX 엘리트 DF FG (DC9969-600),GX,"381,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/570/240219009077570.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 풋살화 모렐리아 살라 JAPAN TF (Q1GB2400-45),(Q1GB2400-45),"212,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/238/240718024826238.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 줌 머큐리얼 베이퍼 16 엘리트 AG-PRO (FQ8693-002),AG-PRO,"336,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/892/240531019069892.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 팬텀 루나 2 엘리트 FG (FJ2572-600),FG,"317,500",19%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/794/240531019066794.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 티엠포 레전드 10 엘리트 FG (DV4328-601),FG,"274,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/385/240710024363385.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 축구화 F50 엘리트 LL FG (IF8819),LL,"299,500",11%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/370/240725025308370.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 축구화 F50 엘리트 LL FG (IE3183),LL,"299,500",17%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/182/240401012661182.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 축구화 X 크레이지패스트 엘리트 LL FG (IG0611),LL,"253,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/071/240208008873071.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 축구화 프레데터 24 엘리트 FG 30주년 (IE1803),FG,"221,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/300/230726005809300.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 풋살화 모렐리아 살라 JAPAN TF 캥거루가죽 (Q1GB2100-09),(Q1GB2100-09),"223,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/298/230726005809298.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 풋살화 모렐리아 살라 JAPAN TF 캥거루가죽 (Q1GB2100-01),(Q1GB2100-01),"223,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/603/230726005805603.jpg?RS=450&SP=1&QT=20,PUMA,푸마 축구화 퓨쳐 얼티메이트 MG (107358-01),MG,"265,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/312/230726005809312.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 III JAPAN (P1GA2380-25),(P1GA2380-25),"315,500",17%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/347/230726005809347.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 알파 JAPAN AG (P1GA2361-64),AG,"295,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/529/230926006472529.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 알파 JAPAN AG 인조잔디 (P1GA2361-09),AG,"295,000",17%,1.0,1.0,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/369/230726005809369.jpg?RS=450&SP=1,MIZUNO,미즈노 축구화 모렐리아 네오 IV JAPAN 캥거루가죽 (P1GA2330-09),(P1GA2330-09),"315,500",17%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/296/230726005809296.jpg?RS=450&SP=1,MIZUNO,미즈노 축구화 모렐리아 네오 III 베타 JAPAN (P1GA2090-09),(P1GA2090-09),"346,000",15%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/070/240614021185070.jpg?RS=450&SP=1,MIZUNO,미즈노 런닝화 웨이브 프로페시 13 (J1GC2451-32),(J1GC2451-32),"264,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/165/240719024882165.jpg?RS=450&SP=1,PUMA,푸마 축구화 퓨쳐 7 얼티메이트 MG (107922-01),MG,"236,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/576/240625022654576.jpg?RS=450&SP=1,MIZUNO,미즈노 축구화 알파 엘리트 AG (P1GA2463-27),AG,"211,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/403/240109007995403.jpg?RS=450&SP=1,MIZUNO,미즈노 축구화 알파 엘리트 (P1GA2462-50),(P1GA2462-50),"210,500",18%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/994/240625022652994.jpg?RS=450&SP=1,MIZUNO,미즈노 축구화 알파 엘리트 MD (P1GA2462-27),(P1GA2462-27),"211,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/626/240206008819626.jpg?RS=450&SP=1,PUMA,푸마 축구화 퓨쳐 7 얼티메이트 MxSG (107700-01),MxSG,"259,500",18%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/402/240109007995402.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 알파 JAPAN AG (P1GA2461-50),AG,"295,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/974/240709024255974.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 알파 JAPAN AG (P1GA2461-27),AG,"280,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/562/240219009077562.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 알파 JAPAN (P1GA2460-50),(P1GA2460-50),"283,000",19%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/486/240725025308486.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 4 베타 엘리트 MD 캥거루가죽 (P1GA2442-25),(P1GA2442-25),"247,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/577/240122008299577.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 IV 베타 JAPAN (P1GA2440-45),(P1GA2440-45),"318,500",19%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/310/240205008782310.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 IV 엘리트 (P1GA2432-45),(P1GA2432-45),"219,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/482/240725025308482.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 4 엘리트 MD 캥거루가죽 (P1GA2432-25),(P1GA2432-25),"219,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/033/240308010031033.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 모렐리아 네오 IV JAPAN 캥거루가죽 (P1GA2430-60),(P1GA2430-60),"290,000",15%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/449/240509016222449.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 팬텀 GX 2 엘리트 AS FG (FQ8179-001),GX,"315,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/935/240722025091935.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 줌 머큐리얼 베이퍼 16 엘리트 FG (FQ1457-400),FG,"336,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/goods/org/328/231113007028328.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 줌 머큐리얼 슈퍼플라이 9 MDS 엘리트 FG (FD1157-600),FG,"346,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/572/240215009008572.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 줌 머큐리얼 베이퍼 15 엘리트 AG-PRO (DJ5167-700),AG-PRO,"335,500",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/558/240722025091558.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 티엠포 레전드 10 엘리트 AG-PRO (DV4330-400),AG-PRO,"290,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/535/240722025091535.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 티엠포 레전드 10 엘리트 FG (DV4328-400),FG,"290,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/356/240830029945356.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 운동화 878 블랙 (CM878BC1),,"152,000",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/370/240830029945370.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 운동화 725 메탈릭 실버 레인클라우드 (ML725UB),(ML725UB),"139,000",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/368/240830029945368.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 운동화 725 블랙 (ML725R),(ML725R),"139,000",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/382/240830029945382.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 운동화 1880 그레이 (MW1880C1),,"137,000",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/376/240830029945376.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 운동화 410v5 블랙 실버 (MT410GS5),(MT410GS5),"111,500",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/362/240830029945362.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 운동화 ML610 라이트 그레이 (ML610TZ),ML610,"159,500",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/085/240901030219085.jpg?RS=450&SP=1&QT=20,BALENCIAGA,발렌시아가 남성 블랙 3XL 러닝화 734734W3XL11090,3XL,"1,218,810",37%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/351/240829029776351.jpg?RS=450&SP=1&QT=20,NIKE,나이키 운동화 프리 메트콘 6 (FJ7127-001),,"127,500",15%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/051/240829029779051.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 풋살화 음바페 줌 머큐리얼 베이퍼 16 아카데미 KM TF (FQ8384-800),,"109,500",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/069/240829029779069.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 축구화 풋살화 모렐리아 살라 엘리트 TF 캥거루가죽 (Q1GB2412-25),(Q1GB2412-25),"164,500",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/049/240829029779049.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 음바페 줌 머큐리얼 베이퍼 16 아카데미 KM FG/MG (FQ8377-800),FG/MG,"109,500",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/047/240829029779047.jpg?RS=450&SP=1&QT=20,NIKE,나이키 축구화 풋살화 음바페 줌 머큐리얼 슈퍼플라이 10 아카데미 KM TF (FQ8333-800),,"127,500",15%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/067/240829029779067.jpg?RS=450&SP=1&QT=20,MIZUNO,미즈노 인도어화 풋살화 모렐리아 살라 엘리트 IN 캥거루가죽 (Q1GA2412-25),(Q1GA2412-25),"164,500",14%,,,신규입고,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/364/240901030217364.jpg?RS=450&SP=1&QT=20,COMME DES GARCONS,꼼데가르송 옴므 플러스 X 나이키 남성 블랙 러닝화 K104 0011,,"410,380",30%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/769/240826029278769.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 축구화 문디알 팀 (ID4053),,"146,000",14%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/270/240902030266270.jpg?RS=450&SP=1&QT=20,ASICS,아식스 남성 연하늘 GEL-NYC 러닝화 1203A281100,GEL-NYC,"261,290",28%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/158/240829029762158.jpg?RS=450&SP=1&QT=20,ASICS,아식스 남성 아이보리 러닝화 1201A424_105,,"270,550",25%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/215/240902030266215.jpg?RS=450&SP=1&QT=20,COMME DES GARCONS,꼼데가르송 옴므 플러스 X 나이키 남성 메탈릭 러닝화 K104 0012,,"410,380",30%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/628/240902030291628.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 남성 그레이 Made in USA 990v6 러닝화 M990GL6COOL GREY,M990GL6COOL,"385,730",29%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/626/240901030186626.jpg?RS=450&SP=1&QT=20,ASICS,아식스 남성 메탈릭 GEL-NIMBUS 10.1 러닝화 1203A543020,GEL-NIMBUS,"275,650",28%,,,,,,,남성용.csv,
스포츠/레저,러닝/사이클,러닝화,남성용,https://image.sivillage.com/upload/C00001/s3/goods/org/659/240901030186659.jpg?RS=450&SP=1&QT=20,ASICS,아식스 남성 베이지 러닝화 1203A372402,,"261,290",28%,,,,,,,남성용.csv,
